Origin,Destination,Peak Time,Driving Duration (Minutes),Driving Distance (KM),Transit Duration (Minutes),Transit Distance (KM),Driving Duration Reverse (Minutes),Driving Distance Reverse (KM),Transit Duration Reverse (Minutes),Transit Distance Reverse (KM),Transit is Faster,Time Saved (Minutes),Transit Percentage Faster
King Saud University,Al Hamra,2025-01-22 17:00:00,39.61666666666667,17.349,28.366666666666667,17.011,25.483333333333334,19.429,25.383333333333333,16.802,True,11.25,28.397139251156922
King Saud University,Al Andalus,2025-01-22 08:00:00,20.166666666666668,19.438,31.233333333333334,19.48,31.416666666666668,22.228,33.03333333333333,19.493,False,-11.066666666666666,-54.87603305785124
King Saud University,Al Andalus,2025-01-22 17:00:00,44.916666666666664,19.438,32.56666666666667,19.48,33.583333333333336,22.981,31.7,19.493,True,12.349999999999994,27.495361781076056
King Saud University,Khurais Road,2025-01-22 08:00:00,24.75,24.021,34.6,21.559,36.63333333333333,25.209,34.11666666666667,21.571,False,-9.850000000000001,-39.79797979797981
King Saud University,Khurais Road,2025-01-22 17:00:00,50.5,23.935,35.93333333333333,21.559,35.86666666666667,25.0,34.11666666666667,21.571,True,14.56666666666667,28.84488448844885
King Saud University,As Salam,2025-01-22 08:00:00,29.1,26.367,37.95,23.935,38.78333333333333,26.587,38.86666666666667,23.948,False,-8.850000000000001,-30.41237113402062
King Saud University,As Salam,2025-01-22 17:00:00,57.71666666666667,26.367,39.28333333333333,23.935,40.233333333333334,26.377,37.53333333333333,23.948,True,18.433333333333337,31.937626335547222
King Saud University,An Naseem,2025-01-22 08:00:00,29.466666666666665,28.137,44.1,26.89,41.733333333333334,29.352,42.4,26.872,False,-14.633333333333336,-49.66063348416291
King Saud University,An Naseem,2025-01-22 17:00:00,58.45,28.137,43.65,26.89,44.85,29.352,41.06666666666667,26.872,True,14.800000000000004,25.320786997433707
SABIC,Al Murooj,2025-01-22 08:00:00,15.95,13.301,16.933333333333334,10.678,12.5,13.144,17.65,10.68,False,-0.9833333333333343,-6.16509926854755
SABIC,Al Murooj,2025-01-22 17:00:00,18.116666666666667,13.301,17.433333333333334,10.675,19.8,13.144,17.15,10.683,True,0.6833333333333336,3.77184912603496
SABIC,King Fahad District,2025-01-22 08:00:00,16.983333333333334,12.99,16.933333333333334,11.807,14.783333333333331,15.551,19.533333333333335,11.822,True,0.05000000000000071,0.29440628066732505
SABIC,King Fahad District,2025-01-22 17:00:00,17.316666666666666,12.949,17.433333333333334,11.804,26.333333333333332,15.826,19.033333333333335,11.825,False,-0.11666666666666714,-0.6737247353224282
SABIC,King Fahad District 2,2025-01-22 08:00:00,19.716666666666665,15.139,23.6,12.874,14.15,15.846,20.816666666666663,12.877,False,-3.8833333333333364,-19.695688926458175
SABIC,King Fahad District 2,2025-01-22 17:00:00,22.7,14.301,24.1,12.871,28.216666666666665,15.846,20.316666666666663,12.874,False,-1.4000000000000021,-6.1674008810572785
SABIC,Al Wurud 2,2025-01-22 08:00:00,20.55,15.274,27.783333333333335,14.79,16.083333333333332,17.901,23.55,14.784,False,-7.233333333333334,-35.19870235198702
SABIC,Al Wurud 2,2025-01-22 17:00:00,25.533333333333335,15.274,28.283333333333335,14.787,33.13333333333333,17.901,23.55,14.784,False,-2.75,-10.77023498694517
SABIC,Al Urubah,2025-01-22 08:00:00,22.316666666666663,16.144,30.25,15.788,17.083333333333332,18.689,25.2,15.654,False,-7.933333333333337,-35.54891710231519
SABIC,Al Urubah,2025-01-22 17:00:00,27.766666666666666,17.273,30.75,15.785,33.05,18.557,25.2,15.654,False,-2.9833333333333343,-10.744297719087639
SABIC,Alinma Bank,2025-01-22 08:00:00,25.383333333333333,18.116,32.28333333333333,16.987,19.983333333333334,20.699,27.316666666666663,16.989,False,-6.899999999999999,-27.18319107025607
SABIC,Alinma Bank,2025-01-22 17:00:00,32.81666666666667,18.116,32.78333333333333,16.984,41.983333333333334,20.699,26.816666666666663,16.986,True,0.033333333333338544,0.10157440325039677
SABIC,Bank Albilad,2025-01-22 08:00:00,27.216666666666665,19.119,37.2,18.056,20.883333333333333,21.496,31.45,17.964,False,-9.983333333333338,-36.68095529699941
SABIC,Bank Albilad,2025-01-22 17:00:00,35.266666666666666,19.119,37.7,18.053,43.25,21.496,33.78333333333333,17.964,False,-2.433333333333337,-6.899810964083186
SABIC,King Fahad Library,2025-01-22 08:00:00,26.783333333333335,20.28,34.5,18.598,21.2,21.536,29.95,18.548,False,-7.716666666666665,-28.81144990665836
SABIC,King Fahad Library,2025-01-22 17:00:00,37.46666666666667,19.876,35.0,18.595,43.7,21.536,32.28333333333333,18.548,True,2.4666666666666686,6.583629893238439
SABIC,Ministry of Interior,2025-01-22 08:00:00,27.8,21.792,34.2,20.481,22.283333333333335,23.337,34.78333333333333,20.481,False,-6.400000000000002,-23.021582733812956
SABIC,Ministry of Interior,2025-01-22 17:00:00,43.5,20.648,34.7,20.478,38.31666666666667,22.56,34.28333333333333,20.484,True,8.799999999999997,20.229885057471257
SABIC,Al Muorabba,2025-01-22 08:00:00,27.5,22.854,34.2,21.822,25.116666666666667,20.079,36.85,21.803,False,-6.700000000000003,-24.363636363636374
SABIC,Al Muorabba,2025-01-22 17:00:00,42.15,21.71,34.7,21.819,41.03333333333333,22.819,36.35,21.806,True,7.449999999999996,17.67497034400948
SABIC,Passport Department,2025-01-22 08:00:00,31.283333333333335,25.445,43.3,22.408,26.716666666666665,20.678,37.8,22.405,False,-12.016666666666662,-38.4123601491742
SABIC,Passport Department,2025-01-22 17:00:00,46.25,22.51,43.8,22.405,43.266666666666666,23.417,37.3,22.402,True,2.450000000000003,5.297297297297304
SABIC,National Museum,2025-01-22 08:00:00,32.35,25.889,46.31666666666667,24.347,31.866666666666667,22.244,39.65,24.354,False,-13.966666666666669,-43.17362184441011
SABIC,National Museum,2025-01-22 17:00:00,48.25,24.445,46.81666666666667,24.344,45.25,22.244,39.65,24.354,True,1.43333333333333,2.9706390328151917
SABIC,Al Bat’ha,2025-01-22 08:00:00,32.3,26.823,48.13333333333333,25.313,33.0,28.62,41.63333333333333,25.302,False,-15.833333333333336,-49.019607843137265
SABIC,Al Bat’ha,2025-01-22 17:00:00,52.03333333333333,25.387,48.63333333333333,25.31,48.083333333333336,23.19,41.63333333333333,25.302,True,3.3999999999999986,6.534272901985903
SABIC,Al Owd,2025-01-22 08:00:00,33.56666666666667,33.972,53.38333333333333,27.014,39.1,24.226,45.333333333333336,26.887,False,-19.816666666666663,-59.0367428003972
SABIC,Al Owd,2025-01-22 17:00:00,55.666666666666664,27.835,53.88333333333333,27.011,50.083333333333336,24.226,44.833333333333336,26.884,True,1.7833333333333314,3.203592814371254
SABIC,Skirinah,2025-01-22 08:00:00,32.083333333333336,32.919,53.86666666666667,27.839,42.63333333333333,25.17,47.016666666666666,27.836,False,-21.78333333333333,-67.89610389610388
SABIC,Skirinah,2025-01-22 17:00:00,54.0,28.076,54.36666666666667,27.836,49.63333333333333,28.247,46.516666666666666,27.839,False,-0.36666666666666714,-0.6790123456790133
SABIC,Manfouhah,2025-01-22 08:00:00,32.0,30.884,55.53333333333333,28.687,45.35,33.225,48.666666666666664,28.685,False,-23.53333333333333,-73.54166666666666
SABIC,Manfouhah,2025-01-22 17:00:00,58.78333333333333,28.525,56.03333333333333,28.684,53.4,29.074,48.166666666666664,28.688,True,2.75,4.678196767791324
SABIC,Al Iman Hospital,2025-01-22 08:00:00,30.233333333333334,30.52,58.6,30.215,46.7,33.417,50.833333333333336,30.21,False,-28.366666666666667,-93.8257993384785
SABIC,Al Iman Hospital,2025-01-22 17:00:00,55.36666666666667,30.52,59.1,30.212,51.71666666666667,33.417,53.166666666666664,30.21,False,-3.7333333333333343,-6.742925948223963
SABIC,Transportation Center,2025-01-22 08:00:00,30.85,30.889,60.71666666666667,31.615,45.166666666666664,30.827,55.68333333333333,31.605,False,-29.866666666666667,-96.81253376553214
SABIC,Transportation Center,2025-01-22 17:00:00,55.733333333333334,30.889,61.21666666666667,31.612,50.15,30.827,55.18333333333333,31.602,False,-5.483333333333334,-9.838516746411486
SABIC,Al Aziziah,2025-01-22 08:00:00,30.8,31.061,60.71666666666667,34.389,45.95,32.258,58.85,34.379,False,-29.916666666666668,-97.13203463203463
SABIC,Al Aziziah,2025-01-22 17:00:00,54.65,31.061,61.21666666666667,34.386,52.9,32.258,58.35,34.382,False,-6.56666666666667,-12.01585849344313
SABIC,Ad Dar Al Baida,2025-01-22 08:00:00,38.266666666666666,35.155,68.06666666666666,37.811,56.483333333333334,38.349,62.983333333333334,37.804,False,-29.799999999999997,-77.87456445993031
SABIC,Ad Dar Al Baida,2025-01-22 17:00:00,66.51666666666667,35.155,68.56666666666666,37.808,59.06666666666667,35.434,61.983333333333334,37.804,False,-2.049999999999997,-3.081934352292654
SABIC,SAB Bank,2025-01-22 08:00:00,17.783333333333335,15.818,22.25,16.341,19.233333333333334,19.52,23.316666666666663,16.249,False,-4.466666666666665,-25.117150890346757
SABIC,SAB Bank,2025-01-22 17:00:00,21.716666666666665,27.372,22.75,16.338,28.566666666666663,19.52,22.816666666666663,16.246,False,-1.033333333333335,-4.758250191864935
SABIC,DR SULAIMAN AL HABIB,2025-01-22 08:00:00,19.333333333333332,14.241,20.4,14.146,15.2,18.25,23.316666666666663,14.04,False,-1.0666666666666664,-5.517241379310344
SABIC,DR SULAIMAN AL HABIB,2025-01-22 17:00:00,24.7,16.498,20.9,14.143,23.366666666666667,18.25,22.816666666666663,14.037,True,3.8000000000000007,15.384615384615389
SABIC,King Saud University,2025-01-22 08:00:00,23.716666666666665,21.285,41.916666666666664,27.212,19.583333333333332,17.922,30.316666666666663,18.695,False,-18.2,-76.73928320449754
SABIC,King Saud University,2025-01-22 17:00:00,29.45,21.285,41.416666666666664,27.212,40.61666666666667,17.922,40.833333333333336,27.395,False,-11.966666666666665,-40.63384267119411
SABIC,King Salman Oasis,2025-01-22 08:00:00,19.033333333333335,18.11,39.28333333333333,25.859,18.116666666666667,16.709,28.433333333333337,17.345,False,-20.249999999999996,-106.39229422066548
SABIC,King Salman Oasis,2025-01-22 17:00:00,25.4,17.468,38.78333333333333,25.859,40.45,20.343,26.933333333333337,17.342,False,-13.383333333333333,-52.69028871391076
SABIC,KACST,2025-01-22 08:00:00,18.916666666666668,16.405,37.666666666666664,24.795,20.183333333333337,19.058,26.583333333333332,16.29,False,-18.749999999999996,-99.1189427312775
SABIC,KACST,2025-01-22 17:00:00,24.733333333333334,16.405,37.166666666666664,24.795,44.05,19.058,25.75,16.29,False,-12.43333333333333,-50.26954177897572
SABIC,At Takhassussi,2025-01-22 08:00:00,18.483333333333334,15.703,37.18333333333333,24.076,15.666666666666666,17.733,34.88333333333333,24.257,False,-18.699999999999996,-101.17222723174028
SABIC,At Takhassussi,2025-01-22 17:00:00,25.416666666666668,15.577,36.68333333333333,24.076,30.383333333333333,17.733,24.2,15.56,False,-11.266666666666662,-44.327868852459
SABIC,stc,2025-01-22 08:00:00,17.35,15.357,31.9,14.464,14.633333333333333,16.549,27.383333333333333,14.388,False,-14.549999999999997,-83.8616714697406
SABIC,stc,2025-01-22 17:00:00,22.416666666666668,14.448,33.63333333333333,22.834,30.35,16.549,26.883333333333333,14.385,False,-11.216666666666665,-50.03717472118958
SABIC,Al Wurud,2025-01-22 08:00:00,16.133333333333333,14.089,31.933333333333337,21.569,15.933333333333334,17.816,30.7,21.759,False,-15.800000000000004,-97.93388429752069
SABIC,Al Wurud,2025-01-22 17:00:00,20.033333333333335,13.18,31.433333333333337,21.569,26.883333333333333,17.868,25.566666666666663,15.652,False,-11.400000000000002,-56.905158069883534
SABIC,King Abdulaziz Road,2025-01-22 08:00:00,15.266666666666667,13.179,30.133333333333333,20.649,13.316666666666666,11.511,29.983333333333334,12.094,False,-14.866666666666665,-97.37991266375545
SABIC,King Abdulaziz Road,2025-01-22 17:00:00,18.983333333333334,12.27,29.633333333333333,20.649,20.533333333333335,11.475,31.616666666666667,20.82,False,-10.649999999999999,-56.101843722563636
SABIC,Riyadh Exhibition Center,2025-01-22 08:00:00,16.116666666666667,13.831,26.416666666666668,8.613,11.566666666666666,10.476,23.416666666666668,16.177,False,-10.3,-63.90899689762152
SABIC,Riyadh Exhibition Center,2025-01-22 17:00:00,20.483333333333334,13.831,22.65,15.992,14.65,10.476,24.75,16.177,False,-2.1666666666666643,-10.577705451586644
SABIC,An Nuzhah,2025-01-22 08:00:00,12.633333333333333,9.26,25.5,17.648,15.616666666666667,12.925,25.733333333333334,17.839,False,-12.866666666666667,-101.84696569920845
SABIC,An Nuzhah,2025-01-22 17:00:00,15.15,9.26,25.0,17.648,24.233333333333334,12.925,27.066666666666663,17.839,False,-9.85,-65.01650165016501
SABIC,Khalid Bin Alwaleed Road,2025-01-22 08:00:00,12.083333333333334,9.688,19.2,12.435,12.3,10.124,20.833333333333332,12.654,False,-7.116666666666665,-58.896551724137915
SABIC,Khalid Bin Alwaleed Road,2025-01-22 17:00:00,19.783333333333335,8.584,18.7,12.435,12.983333333333333,10.124,20.0,12.654,True,1.0833333333333357,5.475989890480213
SABIC,Al Khaleej,2025-01-22 08:00:00,16.2,13.592,21.583333333333332,12.407,16.233333333333334,14.079,18.616666666666667,12.43,False,-5.383333333333333,-33.230452674897116
SABIC,Al Khaleej,2025-01-22 17:00:00,22.483333333333334,13.592,21.083333333333332,12.407,16.083333333333332,14.079,17.783333333333335,12.43,True,1.4000000000000021,6.226834692364724
SABIC,Ishbiliyah,2025-01-22 08:00:00,14.133333333333333,15.718,23.0,14.419,17.75,16.09,21.283333333333335,14.442,False,-8.866666666666667,-62.735849056603776
SABIC,Ishbiliyah,2025-01-22 17:00:00,21.983333333333334,15.718,22.5,14.419,17.55,16.09,20.45,14.442,False,-0.5166666666666657,-2.3502653525397985
SABIC,King Fahad Sport City,2025-01-22 08:00:00,17.283333333333335,22.816,26.733333333333334,17.795,19.666666666666668,19.178,28.166666666666668,17.797,False,-9.45,-54.67695274831244
SABIC,King Fahad Sport City,2025-01-22 17:00:00,24.016666666666666,22.816,26.233333333333334,17.795,23.416666666666668,19.178,26.0,17.797,False,-2.2166666666666686,-9.229701596113818
SABIC,Jeddah Road,2025-01-22 08:00:00,31.533333333333335,36.741,84.18333333333334,58.001,42.3,40.204,86.0,56.568,False,-52.650000000000006,-166.9661733615222
SABIC,Jeddah Road,2025-01-22 17:00:00,54.28333333333333,36.741,87.01666666666667,58.001,56.516666666666666,40.204,83.16666666666667,56.568,False,-32.733333333333334,-60.300890389929386
SABIC,Tuwaiq,2025-01-22 08:00:00,33.266666666666666,38.563,80.86666666666666,55.535,38.95,40.218,82.71666666666667,54.098,False,-47.599999999999994,-143.08617234468937
SABIC,Tuwaiq,2025-01-22 17:00:00,61.95,38.563,83.7,55.535,52.03333333333333,40.218,79.88333333333334,54.098,False,-21.75,-35.1089588377724
SABIC,Ad Douh,2025-01-22 08:00:00,32.416666666666664,36.826,77.0,52.423,40.65,38.686,82.83333333333333,51.581,False,-44.583333333333336,-137.53213367609257
SABIC,Ad Douh,2025-01-22 17:00:00,60.8,36.826,79.83333333333333,52.423,52.81666666666667,38.686,84.16666666666667,51.581,False,-19.03333333333333,-31.304824561403503
SABIC,Western Station,2025-01-22 08:00:00,31.75,38.553,116.98333333333332,42.441,39.86666666666667,40.516,104.86666666666666,40.74,False,-85.23333333333332,-268.45144356955376
SABIC,Western Station,2025-01-22 17:00:00,59.7,38.553,117.98333333333332,42.444,53.46666666666667,40.516,106.11666666666666,40.74,False,-58.28333333333332,-97.62702400893353
SABIC,Aishah bint Abi Bakr Street,2025-01-22 08:00:00,37.983333333333334,42.191,95.1,34.827,40.7,39.574,84.28333333333333,43.869,False,-57.11666666666666,-150.37297060114082
SABIC,Aishah bint Abi Bakr Street,2025-01-22 17:00:00,59.166666666666664,38.022,96.1,34.824,60.583333333333336,43.605,81.45,43.869,False,-36.93333333333333,-62.42253521126761
SABIC,Sultanah,2025-01-22 08:00:00,36.733333333333334,29.877,91.86666666666666,32.427,43.13333333333333,31.28,60.8,39.077,False,-55.133333333333326,-150.09074410163336
SABIC,Al Jarradiyah,2025-01-22 08:00:00,33.03333333333333,28.152,60.733333333333334,39.313,39.65,30.067,58.18333333333333,37.903,False,-27.700000000000003,-83.85469223007065
SABIC,Al Jarradiyah,2025-01-22 17:00:00,63.03333333333333,28.152,63.56666666666667,39.313,51.21666666666667,27.047,60.85,37.903,False,-0.5333333333333385,-0.8461131676361797
SABIC,Dhahrat Al Badiah,2025-01-22 08:00:00,40.15,38.45,66.56666666666666,44.097,50.083333333333336,34.154,65.45,42.634,False,-26.416666666666664,-65.79493565794935
SABIC,Dhahrat Al Badiah,2025-01-22 17:00:00,57.93333333333333,38.45,69.4,44.097,55.36666666666667,30.52,66.28333333333333,42.634,False,-11.466666666666676,-19.79286536248563
SABIC,Courts Complex,2025-01-22 08:00:00,34.06666666666667,28.055,66.71666666666667,26.659,38.31666666666667,29.852,55.21666666666667,36.117,False,-32.65,-95.84148727984343
SABIC,Courts Complex,2025-01-22 17:00:00,64.16666666666667,28.055,67.21666666666667,26.656,49.81666666666667,25.701,58.21666666666667,36.117,False,-3.049999999999997,-4.753246753246748
SABIC,Qasr Al Hokm,2025-01-22 08:00:00,35.63333333333333,28.467,64.9,27.854,36.916666666666664,23.775,57.68333333333333,27.724,False,-29.266666666666673,-82.132834424696
SABIC,Qasr Al Hokm,2025-01-22 17:00:00,66.25,28.392,65.4,27.851,47.96666666666667,23.775,57.18333333333333,27.727,True,0.8499999999999943,1.2830188679245198
SABIC,Al Hilla,2025-01-22 08:00:00,34.43333333333333,27.7,63.31666666666667,27.725,38.25,23.815,51.86666666666667,34.967,False,-28.88333333333334,-83.88189738625366
SABIC,Al Hilla,2025-01-22 17:00:00,55.85,27.7,63.81666666666667,27.722,47.983333333333334,23.815,54.86666666666667,34.967,False,-7.966666666666669,-14.26439868695912
SABIC,Al Margab,2025-01-22 08:00:00,35.95,28.216,70.3,28.241,36.416666666666664,23.299,58.88333333333333,35.49,False,-34.349999999999994,-95.5493741307371
SABIC,Al Margab,2025-01-22 17:00:00,57.016666666666666,28.216,70.8,28.238,48.53333333333333,23.299,61.55,35.49,False,-13.783333333333331,-24.174218064893303
SABIC,As Salhiyah,2025-01-22 08:00:00,29.1,24.855,72.78333333333333,27.37,33.86666666666667,23.1,69.46666666666667,34.8,False,-43.68333333333333,-150.11454753722793
SABIC,As Salhiyah,2025-01-22 17:00:00,49.2,24.855,78.88333333333334,27.48,47.65,23.1,71.7,36.266,False,-29.683333333333337,-60.3319783197832
SABIC,First Industrial City,2025-01-22 08:00:00,29.283333333333335,24.23,52.083333333333336,34.13,30.033333333333335,22.22,51.016666666666666,32.558,False,-22.8,-77.85998861696073
SABIC,First Industrial City,2025-01-22 17:00:00,44.93333333333333,24.23,54.916666666666664,34.13,46.266666666666666,22.22,49.85,32.558,False,-9.983333333333334,-22.21810089020772
SABIC,Railway,2025-01-22 08:00:00,27.833333333333332,23.271,51.53333333333333,34.635,30.283333333333335,22.821,47.81666666666667,32.007,False,-23.7,-85.1497005988024
SABIC,Railway,2025-01-22 17:00:00,43.36666666666667,23.271,54.36666666666667,34.635,43.65,25.605,48.483333333333334,32.007,False,-11.0,-25.36510376633359
SABIC,Al Malaz,2025-01-22 08:00:00,27.733333333333334,22.82,63.5,25.569,27.566666666666663,21.671,73.21666666666667,24.336,False,-35.766666666666666,-128.96634615384613
SABIC,Al Malaz,2025-01-22 17:00:00,41.63333333333333,22.82,72.66666666666667,25.569,42.333333333333336,22.181,71.55,24.336,False,-31.03333333333334,-74.5396317053643
SABIC,Jarir District,2025-01-22 08:00:00,20.983333333333334,17.984,89.4,28.434,24.016666666666666,19.576,97.38333333333334,27.141,False,-68.41666666666667,-326.0524225575854
SABIC,Jarir District,2025-01-22 17:00:00,31.166666666666668,17.984,97.75,26.849,34.53333333333333,19.576,95.55,27.154,False,-66.58333333333333,-213.63636363636363
SABIC,Al Rajhi Grand Mosque,2025-01-22 08:00:00,20.7,17.333,62.71666666666667,27.754,20.366666666666667,17.894,57.916666666666664,26.312,False,-42.016666666666666,-202.9790660225443
SABIC,Al Rajhi Grand Mosque,2025-01-22 17:00:00,30.466666666666665,17.333,65.55,27.754,30.883333333333333,17.894,60.583333333333336,26.312,False,-35.08333333333333,-115.15317286652078
SABIC,Harun ar Rashid Road,2025-01-22 08:00:00,23.9,19.842,37.4,25.997,22.716666666666665,19.718,36.68333333333333,24.524,False,-13.5,-56.485355648535574
SABIC,Harun ar Rashid Road,2025-01-22 17:00:00,35.11666666666667,19.842,40.233333333333334,25.997,33.06666666666667,19.718,38.71666666666667,24.524,False,-5.116666666666667,-14.570479354532512
SABIC,Hassan Bin Thabit Street,2025-01-22 08:00:00,25.833333333333332,23.148,75.75,22.155,30.166666666666668,25.741,78.71666666666667,25.826,False,-49.91666666666667,-193.22580645161293
SABIC,Hassan Bin Thabit Street,2025-01-22 17:00:00,37.53333333333333,27.148,73.91666666666667,22.155,42.36666666666667,25.741,75.21666666666667,24.494,False,-36.38333333333334,-96.93605683836593
SABIC,Khashm Al An,2025-01-22 08:00:00,23.133333333333333,24.906,95.85,23.663,30.316666666666663,28.217,91.75,24.859,False,-72.71666666666667,-314.3371757925072
SABIC,Khashm Al An,2025-01-22 17:00:00,32.4,24.906,94.01666666666668,23.663,40.88333333333333,28.217,101.58333333333331,27.334,False,-61.61666666666668,-190.1748971193416
SABIC,KAFD,2025-01-22 08:00:00,18.466666666666665,15.857,12.55,8.697,15.25,14.541,11.933333333333334,8.684,True,5.916666666666664,32.039711191335726
SABIC,KAFD,2025-01-22 17:00:00,20.45,15.857,12.75,8.683,26.483333333333334,14.541,12.066666666666666,8.698,True,7.699999999999999,37.65281173594131
SABIC,ar Rabi,2025-01-22 08:00:00,15.483333333333333,11.652,6.633333333333334,5.515,13.75,9.486,7.75,5.508,True,8.849999999999998,57.158234660925714
SABIC,ar Rabi,2025-01-22 17:00:00,16.766666666666666,11.652,6.633333333333334,5.507,19.566666666666663,9.486,7.75,5.516,True,10.133333333333333,60.43737574552684
SABIC,Uthman Bin Affan Road,2025-01-22 08:00:00,7.266666666666667,5.424,2.3,1.498,1.4666666666666666,1.493,3.4166666666666665,1.498,True,4.966666666666667,68.34862385321101
SABIC,Uthman Bin Affan Road,2025-01-22 17:00:00,8.633333333333333,5.424,2.3,1.515,1.9166666666666667,1.493,3.4166666666666665,1.516,True,6.333333333333333,73.35907335907336
SABIC,PNU 1,2025-01-22 08:00:00,12.083333333333334,13.004,5.916666666666667,4.364,9.3,8.049,5.516666666666667,4.364,True,6.166666666666667,51.03448275862069
SABIC,PNU 1,2025-01-22 17:00:00,14.2,13.004,5.916666666666667,4.364,13.45,8.049,5.516666666666667,4.364,True,8.283333333333331,58.33333333333333
SABIC,PNU 2,2025-01-22 08:00:00,13.55,13.583,9.233333333333333,6.786,9.966666666666669,12.243,8.9,6.782,True,4.316666666666668,31.85731857318574
SABIC,PNU 2,2025-01-22 17:00:00,13.75,13.583,9.233333333333333,6.786,15.5,12.243,8.9,6.782,True,4.5166666666666675,32.84848484848485
SABIC,Airport T5,2025-01-22 08:00:00,13.983333333333333,18.054,19.983333333333334,17.792,15.433333333333334,19.697,19.4,17.795,False,-6.000000000000002,-42.90822407628131
SABIC,Airport T5,2025-01-22 17:00:00,15.4,18.054,19.983333333333334,17.792,22.45,19.697,19.4,17.795,False,-4.583333333333334,-29.761904761904766
SABIC,Airport T3-4,2025-01-22 08:00:00,15.9,20.33,22.55,19.691,14.0,19.969,22.2,19.689,False,-6.65,-41.82389937106918
SABIC,Airport T3-4,2025-01-22 17:00:00,17.333333333333332,20.33,22.55,19.691,20.666666666666668,19.969,22.2,19.689,False,-5.216666666666669,-30.09615384615386
SABIC,Airport T1-2,2025-01-22 08:00:00,17.533333333333335,21.649,25.216666666666665,20.319,16.216666666666665,22.359,23.783333333333335,20.317,False,-7.68333333333333,-43.82129277566538
SABIC,Airport T1-2,2025-01-22 17:00:00,19.116666666666667,21.649,27.166666666666668,20.319,22.833333333333332,22.359,23.783333333333335,20.317,False,-8.05,-42.10985178727115
SABIC,King Abdulaziz Hospital,2025-01-22 08:00:00,29.316666666666663,21.838,50.7,26.091,26.183333333333337,19.801,43.63333333333333,26.117,False,-21.38333333333334,-72.93916998294489
SABIC,King Abdulaziz Hospital,2025-01-22 17:00:00,40.05,21.838,50.38333333333333,26.088,41.71666666666667,19.801,44.78333333333333,26.117,False,-10.333333333333336,-25.801081980857273
SABIC,Al Wizarat,2025-01-22 08:00:00,25.5,21.326,54.05,27.91,23.316666666666663,17.979,49.166666666666664,27.933,False,-28.549999999999997,-111.96078431372547
SABIC,Al Wizarat,2025-01-22 17:00:00,33.38333333333333,20.355,53.733333333333334,27.907,38.11666666666667,17.979,51.15,27.93,False,-20.35,-60.95856215676486
SABIC,Ministry of Defence,2025-01-22 08:00:00,26.983333333333334,22.219,52.38333333333333,27.019,24.55,19.08,45.833333333333336,27.041,False,-25.4,-94.13218035824582
SABIC,Ministry of Defence,2025-01-22 17:00:00,37.46666666666667,20.911,52.06666666666667,27.016,39.86666666666667,19.08,46.983333333333334,27.041,False,-14.600000000000001,-38.967971530249116
SABIC,Ministry of Finance,2025-01-22 08:00:00,29.166666666666668,23.267,48.9,25.237,27.683333333333337,21.2,42.0,25.258,False,-19.73333333333333,-67.65714285714284
SABIC,Ministry of Finance,2025-01-22 17:00:00,42.93333333333333,23.267,48.583333333333336,25.234,44.05,21.2,43.15,25.258,False,-5.650000000000006,-13.159937888198773
SABIC,GOSI,2025-01-22 08:00:00,22.766666666666666,19.384,55.916666666666664,29.052,19.95,16.839,51.03333333333333,29.066,False,-33.15,-145.60761346998535
SABIC,GOSI,2025-01-22 17:00:00,30.466666666666665,19.384,48.5,29.515,32.166666666666664,19.651,53.016666666666666,29.063,False,-18.033333333333335,-59.19037199124727
SABIC,Officers Club,2025-01-22 08:00:00,23.083333333333332,18.656,57.88333333333333,30.344,21.166666666666668,18.077,54.7,30.363,False,-34.8,-150.7581227436823
SABIC,Officers Club,2025-01-22 17:00:00,30.05,18.656,46.5,28.224,36.233333333333334,18.077,55.016666666666666,30.36,False,-16.45,-54.742096505823625
SABIC,Abu Dhabi square,2025-01-22 08:00:00,21.516666666666666,17.847,39.55,18.813,19.783333333333335,17.349,46.083333333333336,17.26,False,-18.03333333333333,-83.81099922540666
SABIC,Abu Dhabi square,2025-01-22 17:00:00,30.033333333333335,17.847,46.7,18.813,34.1,19.812,46.4,17.26,False,-16.666666666666668,-55.49389567147613
SABIC,Ad Dhabab,2025-01-22 08:00:00,21.983333333333334,17.951,43.733333333333334,18.464,16.0,15.948,45.7,16.348,False,-21.75,-98.93858984078847
SABIC,Ad Dhabab,2025-01-22 17:00:00,31.383333333333333,17.951,42.71666666666667,26.277,30.7,18.487,41.86666666666667,16.348,False,-11.333333333333336,-36.11258629845992
SABIC,As Sulimaniyah,2025-01-22 08:00:00,20.366666666666667,16.783,37.93333333333333,21.361,15.533333333333331,15.14,45.21666666666667,15.226,False,-17.566666666666663,-86.25204582651389
SABIC,As Sulimaniyah,2025-01-22 17:00:00,29.033333333333335,16.783,41.13333333333333,25.479,28.25,17.679,41.71666666666667,15.226,False,-12.099999999999998,-41.67623421354764
SABIC,King Salman Park,2025-01-22 08:00:00,18.633333333333333,14.443,35.166666666666664,19.226,16.033333333333335,14.808,49.166666666666664,19.309,False,-16.53333333333333,-88.7298747763864
SABIC,King Salman Park,2025-01-22 17:00:00,23.233333333333334,14.443,38.36666666666667,23.344,28.283333333333335,14.808,34.05,23.083,False,-15.133333333333333,-65.13629842180775
